X,Y,OBJECTID,PROJECT_NA,AV_ADD,TOOLTIP,NLA_URL
-118.276421183184,34.0463956217331,132,1630 W. 12th Place,1630 W. 12TH PL.,Project Name: 1630 W. 12th Place\nAddress: 1630 W. 12TH PL.,navigatela/reports/affordable_housing.cfm?pk=132
-118.299141607429,34.0304480849893,133,"80th Street Arms, Inc./2",2750 S. KENWOOD AVE.,"Project Name: 80th Street Arms, Inc./2\nAddress: 2750 S. KENWOOD AVE.",navigatela/reports/affordable_housing.cfm?pk=133
-118.288445394107,34.0664029210693,134,Project # 36,423 S. WESTMORELAND AVE.,Project Name: Project # 36\nAddress: 423 S. WESTMORELAND AVE.,navigatela/reports/affordable_housing.cfm?pk=134
-118.274107630545,34.0472840510174,135,Pico Union Manor-Pu Terrace,1542W. 11TH PL.,Project Name: Pico Union Manor-Pu Terrace\nAddress: 1542W. 11TH PL.,navigatela/reports/affordable_housing.cfm?pk=135
-118.286380226418,34.0413671083889,136,1808 Magnolia,1808 MAGNOLIA AVENUE,Project Name: 1808 Magnolia\nAddress: 1808 MAGNOLIA AVENUE,navigatela/reports/affordable_housing.cfm?pk=136
-118.277025381418,34.0466703543063,137,Mid-Town Apartments/4,1682 W. 12TH PL.,Project Name: Mid-Town Apartments/4\nAddress: 1682 W. 12TH PL.,navigatela/reports/affordable_housing.cfm?pk=137
-118.317732784615,34.0463156239187,138,1401 Arlington Ave,1401 S. ARLINGTON AVE.,Project Name: 1401 Arlington Ave\nAddress: 1401 S. ARLINGTON AVE.,navigatela/reports/affordable_housing.cfm?pk=138
-118.296988198449,34.0461451139055,139,1400 S. Kenmore,1400 S. KENMORE AVE.,Project Name: 1400 S. Kenmore\nAddress: 1400 S. KENMORE AVE.,navigatela/reports/affordable_housing.cfm?pk=139
-118.402499848526,34.2616778945104,140,12350 OSBORNE PL APTS,12350 OSBORNE PL.,Project Name: 12350 OSBORNE PL APTS\nAddress: 12350 OSBORNE PL.,navigatela/reports/affordable_housing.cfm?pk=140
-118.21714668993,34.0700418180562,141,"Cuevas, Arnulfo & Mercedes",368 S. AVENUE 21,"Project Name: Cuevas, Arnulfo & Mercedes\nAddress: 368 S. AVENUE 21",navigatela/reports/affordable_housing.cfm?pk=141
-118.299986850839,34.0522835770865,142,1020 S. Normandie,1020 S. NORMANDIE AVENUE,Project Name: 1020 S. Normandie\nAddress: 1020 S. NORMANDIE AVENUE,navigatela/reports/affordable_housing.cfm?pk=142
-118.302068175796,34.0519407194491,143,WOGO 2 (Pres. V Proj.)/1,1038 S. ARDMORE AVE.,Project Name: WOGO 2 (Pres. V Proj.)/1\nAddress: 1038 S. ARDMORE AVE.,navigatela/reports/affordable_housing.cfm?pk=143
-118.261524030987,34.0609421209883,144,la pro VII - Witmer Apts,201 S. WITMER ST.,Project Name: la pro VII - Witmer Apts\nAddress: 201 S. WITMER ST.,navigatela/reports/affordable_housing.cfm?pk=144
-118.274821017286,34.0550290473229,145,Sangnok Apartments,726 S. BONNIE BRAE ST.,Project Name: Sangnok Apartments\nAddress: 726 S. BONNIE BRAE ST.,navigatela/reports/affordable_housing.cfm?pk=145
-118.293014144248,34.0102297337425,146,1040 W. 40TH ST APTS,1040 W. 40TH ST.,Project Name: 1040 W. 40TH ST APTS\nAddress: 1040 W. 40TH ST.,navigatela/reports/affordable_housing.cfm?pk=146
-118.306543346581,34.0423895418921,147,WESBART I,1701 WESTMORELAND BLVD.,Project Name: WESBART I\nAddress: 1701 WESTMORELAND BLVD.,navigatela/reports/affordable_housing.cfm?pk=147
-118.466187030209,33.9947240783994,148,Westminster Villa,653-655 E. WESTMINSTER AVE.,Project Name: Westminster Villa\nAddress: 653-655 E. WESTMINSTER AVE.,navigatela/reports/affordable_housing.cfm?pk=148
-118.275762643837,34.0557549429398,149,Westlake Apts/2,711 S. WESTLAKE AVE.,Project Name: Westlake Apts/2\nAddress: 711 S. WESTLAKE AVE.,navigatela/reports/affordable_housing.cfm?pk=149
-118.401934471506,34.264619623924,150,12300 & 12301 Osborne Pl.,12300 W. OSBORNE PL.,Project Name: 12300 & 12301 Osborne Pl.\nAddress: 12300 W. OSBORNE PL.,navigatela/reports/affordable_housing.cfm?pk=150
-118.37361966833,34.1449846885063,151,11151 aqua vist st. apts,11151 AQUA VISTA ST.,Project Name: 11151 aqua vist st. apts\nAddress: 11151 AQUA VISTA ST.,navigatela/reports/affordable_housing.cfm?pk=151
-118.332980547774,34.0311531129283,152,Westlake Apts/3,4307 W. 28TH ST.,Project Name: Westlake Apts/3\nAddress: 4307 W. 28TH ST.,navigatela/reports/affordable_housing.cfm?pk=152
-118.287568284285,34.034400255551,153,1243 W. 24th St. Apts,1243 W. 24TH ST.,Project Name: 1243 W. 24th St. Apts\nAddress: 1243 W. 24TH ST.,navigatela/reports/affordable_housing.cfm?pk=153
-118.283154817724,34.0572684632091,154,Westlake Apts/1,2600 W. 8TH ST.,Project Name: Westlake Apts/1\nAddress: 2600 W. 8TH ST.,navigatela/reports/affordable_housing.cfm?pk=154
-118.290195232723,34.0274365836969,155,Park City Partnership,1246 W. 30TH ST.,Project Name: Park City Partnership\nAddress: 1246 W. 30TH ST.,navigatela/reports/affordable_housing.cfm?pk=155
-118.24896912571,34.046257886237,156,Sanborn Building,526 S. MAIN STREET,Project Name: Sanborn Building\nAddress: 526 S. MAIN STREET,navigatela/reports/affordable_housing.cfm?pk=156
-118.279882608946,34.0368831564506,157,"Liau, John T.",1936 TOBERMAN ST.,"Project Name: Liau, John T.\nAddress: 1936 TOBERMAN ST.",navigatela/reports/affordable_housing.cfm?pk=157
-118.246519436686,34.0453638525044,158,Lorane Hotel,241 E. 5TH STREET,Project Name: Lorane Hotel\nAddress: 241 E. 5TH STREET,navigatela/reports/affordable_housing.cfm?pk=158
-118.311590083298,34.0446571775587,159,1540 S. St. Andrews,1540 S. ST. ANDREWS PL.,Project Name: 1540 S. St. Andrews\nAddress: 1540 S. ST. ANDREWS PL.,navigatela/reports/affordable_housing.cfm?pk=159
-118.296993243154,34.0307572975233,160,Van Buren Apts,2723 VAN BUREN PL.,Project Name: Van Buren Apts\nAddress: 2723 VAN BUREN PL.,navigatela/reports/affordable_housing.cfm?pk=160
-118.280339727053,34.0433721125948,161,1436 S. Burlington Apts,1436 S. BURLINGTON AVE.,Project Name: 1436 S. Burlington Apts\nAddress: 1436 S. BURLINGTON AVE.,navigatela/reports/affordable_housing.cfm?pk=161
-118.303105415598,34.0485476377601,162,1228 S. Kingsley Drive Apts,1228 S. KINGSLEY DR.,Project Name: 1228 S. Kingsley Drive Apts\nAddress: 1228 S. KINGSLEY DR.,navigatela/reports/affordable_housing.cfm?pk=162
-118.281448423186,34.0465533815343,163,Two Worlds I Apartments-Site 2,1306 S. WESTLAKE AVE.,Project Name: Two Worlds I Apartments-Site 2\nAddress: 1306 S. WESTLAKE AVE.,navigatela/reports/affordable_housing.cfm?pk=163
-118.30236945547,33.822241167529,164,1437 W. 225th,1437 W. 225TH ST.,Project Name: 1437 W. 225th\nAddress: 1437 W. 225TH ST.,navigatela/reports/affordable_housing.cfm?pk=164
-118.402218254172,34.2631434801478,165,Devine Corporation,12330 W. OSBORNE PL.,Project Name: Devine Corporation\nAddress: 12330 W. OSBORNE PL.,navigatela/reports/affordable_housing.cfm?pk=165
-118.304312562333,34.0396033766142,166,Harvard Gardens,1928 S. HARVARD BLVD.,Project Name: Harvard Gardens\nAddress: 1928 S. HARVARD BLVD.,navigatela/reports/affordable_housing.cfm?pk=166
-118.358550342352,34.0269562968519,167,Cochran Villa,2919 S REDONDO BLVD.,Project Name: Cochran Villa\nAddress: 2919 S REDONDO BLVD.,navigatela/reports/affordable_housing.cfm?pk=167
-118.211575050648,34.066464810948,168,"Wong, Kenneth & Emma",1927 N. GRIFFIN AVE.,"Project Name: Wong, Kenneth & Emma\nAddress: 1927 N. GRIFFIN AVE.",navigatela/reports/affordable_housing.cfm?pk=168
-118.279408429305,34.0427543869422,169,Christine O'Donovan Trust,1447 S. CONSTANCE ST.,Project Name: Christine O'Donovan Trust\nAddress: 1447 S. CONSTANCE ST.,navigatela/reports/affordable_housing.cfm?pk=169
-118.283294896725,34.0406326307396,170,1826-28 S. Bonnie Brae,1826 S. BONNIE BRAE ST.,Project Name: 1826-28 S. Bonnie Brae\nAddress: 1826 S. BONNIE BRAE ST.,navigatela/reports/affordable_housing.cfm?pk=170
-118.256503024859,34.0096622668209,171,Central Avenue Villas,4051 S. CENTRAL AVE.,Project Name: Central Avenue Villas\nAddress: 4051 S. CENTRAL AVE.,navigatela/reports/affordable_housing.cfm?pk=171
-118.276188801552,34.0462899540665,172,Catholic Helping Society,1610 W. 12TH ST.,Project Name: Catholic Helping Society\nAddress: 1610 W. 12TH ST.,navigatela/reports/affordable_housing.cfm?pk=172
-118.280643060338,34.0635321084193,173,512 s. rampart blvd. Apts,512 S. RAMPART BLVD.,Project Name: 512 s. rampart blvd. Apts\nAddress: 512 S. RAMPART BLVD.,navigatela/reports/affordable_housing.cfm?pk=173
-118.379469305192,34.1705073145052,174,Butcher/Olson,11415 W. ALBERS ST.,Project Name: Butcher/Olson\nAddress: 11415 W. ALBERS ST.,navigatela/reports/affordable_housing.cfm?pk=174
-118.282971123092,34.0512060797066,175,Bush-Zurn,1101 S. GRAND VIEW ST.,Project Name: Bush-Zurn\nAddress: 1101 S. GRAND VIEW ST.,navigatela/reports/affordable_housing.cfm?pk=175
-118.219677925703,34.0439161790116,176,Boyle Heights I,362 S. BOYLE AVE.,Project Name: Boyle Heights I\nAddress: 362 S. BOYLE AVE.,navigatela/reports/affordable_housing.cfm?pk=176
-118.202355837311,34.0224540196578,177,3463 garnet street apts,3463 E. GARNET ST.,Project Name: 3463 garnet street apts\nAddress: 3463 E. GARNET ST.,navigatela/reports/affordable_housing.cfm?pk=177
-118.221039842138,34.0694226922799,178,317 AVENUE 18 APTS,317 S. AVENUE 18,Project Name: 317 AVENUE 18 APTS\nAddress: 317 S. AVENUE 18,navigatela/reports/affordable_housing.cfm?pk=178
-118.30206843331,34.0517027469702,179,1052 S. Ardmore Ave Apts,1052 S. ARDMORE AVE.,Project Name: 1052 S. Ardmore Ave Apts\nAddress: 1052 S. ARDMORE AVE.,navigatela/reports/affordable_housing.cfm?pk=179
-118.276835095264,34.0497873089238,180,Yorkshire Terrace Apts.,1033 S. BURLINGTON AVE.,Project Name: Yorkshire Terrace Apts.\nAddress: 1033 S. BURLINGTON AVE.,navigatela/reports/affordable_housing.cfm?pk=180
-118.30089636326,34.0547220502528,181,IROLO APARTMENTS,932 S. IROLO ST.,Project Name: IROLO APARTMENTS\nAddress: 932 S. IROLO ST.,navigatela/reports/affordable_housing.cfm?pk=181
-118.549237153549,34.2282527772403,182,Park Parthenia,19100 W. PARTHENIA ST.,Project Name: Park Parthenia\nAddress: 19100 W. PARTHENIA ST.,navigatela/reports/affordable_housing.cfm?pk=182
-118.324676732588,34.0898543034243,183,Princess Apts/1,6116 ELEANOR AVE,Project Name: Princess Apts/1\nAddress: 6116 ELEANOR AVE,navigatela/reports/affordable_housing.cfm?pk=183
-118.27281290787,34.0050776249522,184,Princess APTS,4335 WOODLAWN AVE. - 4333?,Project Name: Princess APTS\nAddress: 4335 WOODLAWN AVE. - 4333?,navigatela/reports/affordable_housing.cfm?pk=184
-118.281565302603,34.0132437398593,185,3927 Flower Drive Apts,3927 S. FLOWER DR.,Project Name: 3927 Flower Drive Apts\nAddress: 3927 S. FLOWER DR.,navigatela/reports/affordable_housing.cfm?pk=185
-118.313189959358,34.0538521038122,186,Project # 23,959 S. GRAMERCY PL.,Project Name: Project # 23\nAddress: 959 S. GRAMERCY PL.,navigatela/reports/affordable_housing.cfm?pk=186
-118.317142900921,33.993974881372,187,P.O.Z. Village,5320 S. VAN NESS AVE.,Project Name: P.O.Z. Village\nAddress: 5320 S. VAN NESS AVE.,navigatela/reports/affordable_housing.cfm?pk=187
-118.274175124758,34.0473149176525,188,Mid-Town Apartments/3,1546 W. 11TH PL.,Project Name: Mid-Town Apartments/3\nAddress: 1546 W. 11TH PL.,navigatela/reports/affordable_housing.cfm?pk=188
-118.24462779451,34.0626575852586,189,Bartlett Manor,810 W. BARTLETT ST.,Project Name: Bartlett Manor\nAddress: 810 W. BARTLETT ST.,navigatela/reports/affordable_housing.cfm?pk=189
-118.266915540267,34.0701783427439,190,Mountain View,419 N. MOUNTAINVIEW AVE.,Project Name: Mountain View\nAddress: 419 N. MOUNTAINVIEW AVE.,navigatela/reports/affordable_housing.cfm?pk=190
-118.480279735868,33.9947802951398,191,Ocean View Apts,5 ROSE AVE.,Project Name: Ocean View Apts\nAddress: 5 ROSE AVE.,navigatela/reports/affordable_housing.cfm?pk=191
-118.327083762088,34.0313423614256,192,Neld North Apartments/6,3725 W. 27TH ST.,Project Name: Neld North Apartments/6\nAddress: 3725 W. 27TH ST.,navigatela/reports/affordable_housing.cfm?pk=192
-118.304542937869,34.0170755325737,193,3811 denker ave.,3811 DENKER AVE.,Project Name: 3811 denker ave.\nAddress: 3811 DENKER AVE.,navigatela/reports/affordable_housing.cfm?pk=193
-118.341879634441,34.0441127491122,194,Neld North Apartments/1,4817 SATURN ST.,Project Name: Neld North Apartments/1\nAddress: 4817 SATURN ST.,navigatela/reports/affordable_housing.cfm?pk=194
-118.341690057987,34.0308676050988,195,Neld North Apartments/3,2815 WEST BLVD.,Project Name: Neld North Apartments/3\nAddress: 2815 WEST BLVD.,navigatela/reports/affordable_housing.cfm?pk=195
-118.300241747252,34.030615010412,196,Neld North Apartments/2,2730 S. NORMANDIE AVE.,Project Name: Neld North Apartments/2\nAddress: 2730 S. NORMANDIE AVE.,navigatela/reports/affordable_housing.cfm?pk=196
-118.29884259901,34.0141394831837,197,Neld North Apartments/5,1253 W. 39TH ST.,Project Name: Neld North Apartments/5\nAddress: 1253 W. 39TH ST.,navigatela/reports/affordable_housing.cfm?pk=197
-118.21643278091,34.076273464268,198,2501 Pasadena Ave Apts,2501 N. PASADENA AVE.,Project Name: 2501 Pasadena Ave Apts\nAddress: 2501 N. PASADENA AVE.,navigatela/reports/affordable_housing.cfm?pk=198
-118.213650559938,34.0809447178695,199,219 E. Ave 31 Apts,219 E. AVENUE 31,Project Name: 219 E. Ave 31 Apts\nAddress: 219 E. AVENUE 31,navigatela/reports/affordable_housing.cfm?pk=199
-118.26043791011,34.0405718213439,200,ROBERT NIZICH,221 W. 11TH ST.,Project Name: ROBERT NIZICH\nAddress: 221 W. 11TH ST.,navigatela/reports/affordable_housing.cfm?pk=200
-118.222147315047,34.071191488722,201,223 S. Ave 18 Apts,223 S. AVENUE 18,Project Name: 223 S. Ave 18 Apts\nAddress: 223 S. AVENUE 18,navigatela/reports/affordable_housing.cfm?pk=201
-118.284831104198,34.0344037390434,202,RUTH A. RIMKA,1132 W. 24TH ST.,Project Name: RUTH A. RIMKA\nAddress: 1132 W. 24TH ST.,navigatela/reports/affordable_housing.cfm?pk=202
-118.295513408786,34.0545234345562,203,Mid-Town Apartments/II,3030 W. SAN MARINO ST.,Project Name: Mid-Town Apartments/II\nAddress: 3030 W. SAN MARINO ST.,navigatela/reports/affordable_housing.cfm?pk=203
-118.296981274837,34.0282011930704,204,Jewel Terraces,2950 VAN BUREN PL. (PLUS RECORD 225),Project Name: Jewel Terraces\nAddress: 2950 VAN BUREN PL. (PLUS RECORD 225),navigatela/reports/affordable_housing.cfm?pk=204
-118.28307430931,34.0448637909072,205,"Parres, Miguel & Romana G.",1409 S. COURTLAND AVE.,"Project Name: Parres, Miguel & Romana G.\nAddress: 1409 S. COURTLAND AVE.",navigatela/reports/affordable_housing.cfm?pk=205
-118.253911276543,33.9409811121368,206,Sheridan Manor/6,1204 E. 105TH ST.,Project Name: Sheridan Manor/6\nAddress: 1204 E. 105TH ST.,navigatela/reports/affordable_housing.cfm?pk=206
-118.336113872384,34.0146502231762,207,Baldwin Villa Plaza,3901 - 3939 MARLTON AVE.,Project Name: Baldwin Villa Plaza\nAddress: 3901 - 3939 MARLTON AVE.,navigatela/reports/affordable_housing.cfm?pk=207
-118.292156814531,34.0305020142315,208,Jewel Terraces,1420  W. 27TH ST,Project Name: Jewel Terraces\nAddress: 1420  W. 27TH ST,navigatela/reports/affordable_housing.cfm?pk=208
-118.311050274214,34.0327002341026,209,St. Andrews Gardens,2062-2090 W. ADAMS BLVD.,Project Name: St. Andrews Gardens\nAddress: 2062-2090 W. ADAMS BLVD.,navigatela/reports/affordable_housing.cfm?pk=209
-118.382683962603,34.0538735510122,210,PICO WOOSTER SENIOR HOUSING (AKA LOS ANGELES SENIOR HOUSING),1425 S. WOOSTER ST.,Project Name: PICO WOOSTER SENIOR HOUSING (AKA LOS ANGELES SENIOR HOUSING)\nAddress: 1425 S. WOOSTER ST.,navigatela/reports/affordable_housing.cfm?pk=210
-118.396515799507,34.2161645686679,211,7934 N. Laurel Canyon blvd. Apts,7934 N. LAUREL CANYON BLVD.,Project Name: 7934 N. Laurel Canyon blvd. Apts\nAddress: 7934 N. LAUREL CANYON BLVD.,navigatela/reports/affordable_housing.cfm?pk=211
-118.283875690209,33.9598499065055,212,Sonya Gardens-Denver,8617-8621 S. DENVER AVE.,Project Name: Sonya Gardens-Denver\nAddress: 8617-8621 S. DENVER AVE.,navigatela/reports/affordable_housing.cfm?pk=212
-118.307838582081,34.0338708227609,213,2500 HOBART APTS,2500 S HOBART BLVD.,Project Name: 2500 HOBART APTS\nAddress: 2500 S HOBART BLVD.,navigatela/reports/affordable_housing.cfm?pk=213
-118.269546181359,33.9745526568498,214,Sheridan South Villa,7219 S. SAN PEDRO ST.,Project Name: Sheridan South Villa\nAddress: 7219 S. SAN PEDRO ST.,navigatela/reports/affordable_housing.cfm?pk=214
-118.371479691636,34.1700175813432,215,11039-47 CUMPSTON APTS,11039 W. CUMPSTON ST.,Project Name: 11039-47 CUMPSTON APTS\nAddress: 11039 W. CUMPSTON ST.,navigatela/reports/affordable_housing.cfm?pk=215
-118.294954858957,34.0381565632347,216,1745 W. 20TH APTS,1745 W. 20TH ST.,Project Name: 1745 W. 20TH APTS\nAddress: 1745 W. 20TH ST.,navigatela/reports/affordable_housing.cfm?pk=216
-118.296051882311,34.0345497567561,217,WOGO 2 (Pres. V Proj.)/2,1551 W. 24TH ST.,Project Name: WOGO 2 (Pres. V Proj.)/2\nAddress: 1551 W. 24TH ST.,navigatela/reports/affordable_housing.cfm?pk=217
-118.310075243143,34.0321984997846,218,WOGO 2 (Pres. V Proj.)/3,2626 S. MANHATTAN PL.,Project Name: WOGO 2 (Pres. V Proj.)/3\nAddress: 2626 S. MANHATTAN PL.,navigatela/reports/affordable_housing.cfm?pk=218
-118.310072965644,34.0318421657054,219,WOGO 2 (Pres. V Proj.)/4,2646 S. MANHATTAN PL.,Project Name: WOGO 2 (Pres. V Proj.)/4\nAddress: 2646 S. MANHATTAN PL.,navigatela/reports/affordable_housing.cfm?pk=219
-118.282380984374,34.0563023074065,220,WOGO 2 (Pres. V Proj.)/5,833 S. CARONDELET ST.,Project Name: WOGO 2 (Pres. V Proj.)/5\nAddress: 833 S. CARONDELET ST.,navigatela/reports/affordable_housing.cfm?pk=220
-118.279373437419,34.0412406217114,221,LA HACIENDA II,1630 S UNION AVE.,Project Name: LA HACIENDA II\nAddress: 1630 S UNION AVE.,navigatela/reports/affordable_housing.cfm?pk=221
-118.3329413153,34.0365152326827,222,2314 Crenshaw Blvd. Apts,2314 S. CRENSHAW BLVD.,Project Name: 2314 Crenshaw Blvd. Apts\nAddress: 2314 S. CRENSHAW BLVD.,navigatela/reports/affordable_housing.cfm?pk=222
-118.24200242069,34.051231900007,223,Maehara Oregon Bldg. & Hotel,220 E. 1ST STREET,Project Name: Maehara Oregon Bldg. & Hotel\nAddress: 220 E. 1ST STREET,navigatela/reports/affordable_housing.cfm?pk=223
-118.245301549625,34.044038536307,224,Leo Hotel,531 S. SAN JULIAN STREET,Project Name: Leo Hotel\nAddress: 531 S. SAN JULIAN STREET,navigatela/reports/affordable_housing.cfm?pk=224
-118.278094764971,34.042758505894,225,1435 S. UNION APTS,1435 S. UNION AVE.,Project Name: 1435 S. UNION APTS\nAddress: 1435 S. UNION AVE.,navigatela/reports/affordable_housing.cfm?pk=225
-118.388199451699,34.1887711802181,226,Hamlin Estates,11717 - 11735 W. HAMLIN ST.,Project Name: Hamlin Estates\nAddress: 11717 - 11735 W. HAMLIN ST.,navigatela/reports/affordable_housing.cfm?pk=226
-118.368566317156,34.1661716008163,227,5261 CLEON APTS,5261 N. CLEON AVE.,Project Name: 5261 CLEON APTS\nAddress: 5261 N. CLEON AVE.,navigatela/reports/affordable_housing.cfm?pk=227
-118.377589453823,34.1599570521326,228,11312-11318 1/2 HUSTON APTS,11312 W. HUSTON ST.,Project Name: 11312-11318 1/2 HUSTON APTS\nAddress: 11312 W. HUSTON ST.,navigatela/reports/affordable_housing.cfm?pk=228
-118.206573451424,34.0231309178003,229,1169-1171 CONCORD APTS,1169 S. CONCORD ST.,Project Name: 1169-1171 CONCORD APTS\nAddress: 1169 S. CONCORD ST.,navigatela/reports/affordable_housing.cfm?pk=229
-118.441947507168,34.2353455629205,230,WOODLAND TERRACE,14201 W. NORDHOFF ST.,Project Name: WOODLAND TERRACE\nAddress: 14201 W. NORDHOFF ST.,navigatela/reports/affordable_housing.cfm?pk=230
-118.292426551538,34.0451948588375,231,New Hampshire Apts-1509,1509 S. NEW HAMPSHIRE AVE.,Project Name: New Hampshire Apts-1509\nAddress: 1509 S. NEW HAMPSHIRE AVE.,navigatela/reports/affordable_housing.cfm?pk=231
-118.524433426814,34.2012101814976,232,Sherman Park Apts,17960-17964 SHERMAN WAY,Project Name: Sherman Park Apts\nAddress: 17960-17964 SHERMAN WAY,navigatela/reports/affordable_housing.cfm?pk=232
-118.403384776475,34.279739935951,233,HILLVIEW VILLAGE,12408 VAN NUYS BLVD.,Project Name: HILLVIEW VILLAGE\nAddress: 12408 VAN NUYS BLVD.,navigatela/reports/affordable_housing.cfm?pk=233
-118.255552725691,34.0624989270476,234,LAS BRISAS,200 N. BIXEL ST.,Project Name: LAS BRISAS\nAddress: 200 N. BIXEL ST.,navigatela/reports/affordable_housing.cfm?pk=234
-118.311585188891,34.041393909341,235,St. Andrews Bldg. 1823,1819 S. ST. ANDREWS PL.,Project Name: St. Andrews Bldg. 1823\nAddress: 1819 S. ST. ANDREWS PL.,navigatela/reports/affordable_housing.cfm?pk=235
-118.311592050376,34.0451827995212,236,St. Andrews Bldg. 1510,1510 S. ST. ANDREWS PL.,Project Name: St. Andrews Bldg. 1510\nAddress: 1510 S. ST. ANDREWS PL.,navigatela/reports/affordable_housing.cfm?pk=236
